Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-seed--c9f70b4d,VCG.AI,https://www.crunchbase.com/organization/uwazi,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2024-07-15,Seed,,,,Yes,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,EIC Accelerator,1,,EIC Accelerator,"67,595"
Pre Seed Round - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-pre-seed--15736df1,VCG.AI,https://www.crunchbase.com/organization/uwazi,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",200000,EUR,219478,2023-11-29,Seed,,,,Yes,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,L-Bank,2,,"Julij Božič, L-Bank","77,616"
Grant - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-grant--bbe13e65,VCG.AI,https://www.crunchbase.com/organization/uwazi,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2495000,EUR,2718194,2024-07-15,,,,,No,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,EIC Accelerator,1,,EIC Accelerator,"188,124"
Grant - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-grant--0bfa64f9,VCG.AI,https://www.crunchbase.com/organization/uwazi,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",85000,EUR,93249,2023-05-01,,,,,No,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,European Innovation Council,1,,European Innovation Council,"318,442"
Grant - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-grant--99527333,VCG.AI,https://www.crunchbase.com/organization/uwazi,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",60000,EUR,59032,2022-09-22,,,,,No,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,Horizon 2020,1,,Horizon 2020,"347,477"
Grant - VCG.AI,https://www.crunchbase.com/funding_round/uwazi-grant--a1121b79,VCG.AI,https://www.crunchbase.com/organization/uwazi,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",200000,EUR,214627,2023-05-26,,,,,No,The Intelligence Behind Global Circularity: AI-powered development of circular economy business models.,"Artificial Intelligence (AI), Information Technology, Manufacturing, Software",,https://www.vcg.ai,,3040000,EUR,3304580,Seed,8,Invest BW,1,,Invest BW,"639,384"
Angel Round - Veprosa,https://www.crunchbase.com/funding_round/veprosa-angel--8f6709ee,Veprosa,https://www.crunchbase.com/organization/veprosa,Angel,"Stuttgart, Baden-Wurttemberg, Germany, Europe",100000,EUR,108655,2023-05-16,Seed,669000,EUR,726899,Yes,Veprosa comprises a protein complex of rice and sweet lupine that contains necessary amino acids.,"E-Commerce, Food and Beverage, Food Processing",,https://veprosa.com,,100000,EUR,108655,Seed,1,Ralf Dummel,1,,Ralf Dummel,"98,025"
Venture Round - vialytics,https://www.crunchbase.com/funding_round/vialytics-series-unknown--5461574a,vialytics,https://www.crunchbase.com/organization/vialytics,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",8000000,EUR,8280082,2024-12-18,,,,,Yes,"vialytics' mission is to digitize road management in cities, municipalities and counties","Big Data, Government, GovTech, SaaS, Software",,http://www.vialytics.de,$1M to $10M,18280082,USD,18280082,,6,Acton Capital,4,1,"Acton Capital, EnBW New Ventures, Scania Growth Capital, Statkraft Ventures",342
Seed Round - vialytics,https://www.crunchbase.com/funding_round/vialytics-seed--5caba520,vialytics,https://www.crunchbase.com/organization/vialytics,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2021-09-06,Seed,,,,Yes,"vialytics' mission is to digitize road management in cities, municipalities and counties","Big Data, Government, GovTech, SaaS, Software",,http://www.vialytics.de,$1M to $10M,18280082,USD,18280082,,6,,2,,"EnBW New Ventures, Statkraft Ventures","8,385"
Series A - vialytics,https://www.crunchbase.com/funding_round/vialytics-series-a--6486a70d,vialytics,https://www.crunchbase.com/organization/vialytics,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",10000000,USD,10000000,2023-01-20,Early Stage Venture,,,,Yes,"vialytics' mission is to digitize road management in cities, municipalities and counties","Big Data, Government, GovTech, SaaS, Software",,http://www.vialytics.de,$1M to $10M,18280082,USD,18280082,,6,"Scania Growth Capital, Volkswagen Group",4,2,"EnBW New Ventures, Scania Growth Capital, Statkraft Ventures, Volkswagen Group","286,641"
Venture Round - vialytics,https://www.crunchbase.com/funding_round/vialytics-series-unknown--fb7efba3,vialytics,https://www.crunchbase.com/organization/vialytics,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2020-12-14,,,,,Yes,"vialytics' mission is to digitize road management in cities, municipalities and counties","Big Data, Government, GovTech, SaaS, Software",,http://www.vialytics.de,$1M to $10M,18280082,USD,18280082,,6,"EnBW New Ventures, Statkraft Ventures",2,1,"EnBW New Ventures, Statkraft Ventures","371,067"
Venture Round - vialytics,https://www.crunchbase.com/funding_round/vialytics-series-unknown--baa47024,vialytics,https://www.crunchbase.com/organization/vialytics,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2019-07-30,,,,,Yes,"vialytics' mission is to digitize road management in cities, municipalities and counties","Big Data, Government, GovTech, SaaS, Software",,http://www.vialytics.de,$1M to $10M,18280082,USD,18280082,,6,EnBW New Ventures,1,,EnBW New Ventures,"347,623"
Seed Round - VISPA,https://www.crunchbase.com/funding_round/vispa-094e-seed--ae509e09,VISPA,https://www.crunchbase.com/organization/vispa-094e,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1500000,EUR,1554174,2022-11-17,Seed,,,,Yes,VISPA is a virtual team collaboration that allows teams to use virtual rooms for successful projects.,"Collaboration, Information Technology, Software",,https://www.vispa.io/,,1500000,EUR,1554174,Seed,1,,3,,"ES KAPITAL, MBG Baden Wuerttemberg, Volksbank Albstadt ChancenKapital","17,064"
Pre Seed Round - ViveLaCar,https://www.crunchbase.com/funding_round/vivelacar-gmbh-pre-seed--191c47b4,ViveLaCar,https://www.crunchbase.com/organization/vivelacar-gmbh,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2019-05-20,Seed,,,,Yes,ViveLaCar offers car subscription delivered through a fully digital marketplace in an asset-light model,"Automotive, E-Commerce, E-Commerce Platforms, Marketplace, Rental, Service Industry, Subscription Service",,https://www.vivelacar.com/,$1M to $10M,,,,M&A,2,Vector Venture Capital,1,,Vector Venture Capital,"268,003"
Seed Round - ViveLaCar,https://www.crunchbase.com/funding_round/vivelacar-gmbh-seed--fc266b1e,ViveLaCar,https://www.crunchbase.com/organization/vivelacar-gmbh,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2020-01-28,Seed,,,,Yes,ViveLaCar offers car subscription delivered through a fully digital marketplace in an asset-light model,"Automotive, E-Commerce, E-Commerce Platforms, Marketplace, Rental, Service Industry, Subscription Service",,https://www.vivelacar.com/,$1M to $10M,,,,M&A,2,Die Vienna Insurance Group,2,,"Die Vienna Insurance Group, Vector Venture Capital","396,999"
Pre Seed Round - vreed,https://www.crunchbase.com/funding_round/vreed-pre-seed--7933dd2a,vreed,https://www.crunchbase.com/organization/vreed,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2023-04-20,Seed,,,,Yes,vreed insight is the first comprehensive digital platform for real estate rehabbing.,"Marketing, Property Management, Real Estate",,https://vreed.de,,,,,Seed,1,Styx Urban Investments,1,,Styx Urban Investments,"32,470"
