Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-seed--a798ee28,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-03-19,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,CHECK24 Ventures,1,,CHECK24 Ventures,"230,512"
Grant - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-grant--5139bea3,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Grant,"Hamburg, Hamburg, Germany, Europe",,,,2019-09-04,,,,,No,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,,1,,European Data Incubator,"440,979"
Pre Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-pre-seed--d606d4ea,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-11-21,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,Cinco Capital,1,,Cinco Capital,"409,111"
Seed Round - Risk42 Software,https://www.crunchbase.com/funding_round/risk-42-software-seed--d6cf4255,Risk42 Software,https://www.crunchbase.com/organization/risk-42-software,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-11-01,Seed,,,,Yes,"Risk42 Software offers a risk management platform for E-Commerce, Telecoms, Financial Services and Banks. Sold to Unzer in 2020.","E-Commerce, Financial Services, Fraud Detection, Payments, Risk Management, Software",,https://risk42.com,Less than $1M,,,,M&A,4,,1,1,Friends and Family GmbH,"431,461"
Seed Round - Rocvin Global Mobility,https://www.crunchbase.com/funding_round/rocvin-global-mobility-seed--dfbd5163,Rocvin Global Mobility,https://www.crunchbase.com/organization/rocvin-global-mobility,Seed,"Hamburg, Hamburg, Germany, Europe",5000000,EUR,6009977,2021-05-01,Seed,22370000,EUR,26888635,Yes,"Chauffeured Ground Transportation, Premium Travel Services","Business Travel, Last Mile Transportation, Travel",,https://rocvinglobal.com,,5000000,EUR,6009977,Seed,1,,1,,Safedriver Group,"161,802"
Pre Seed Round - rubarb,https://www.crunchbase.com/funding_round/rubarb-pre-seed--b92ac73e,rubarb,https://www.crunchbase.com/organization/rubarb,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",500000,EUR,557192,2020-03-02,Seed,,,,Yes,More money for your dreams,"Asset Management, Banking, Financial Services, FinTech, Impact Investing, Personal Finance, Trading Platform, Wealth Management",,,Less than $1M,2050000,EUR,2404629,M&A,2,,,,,"230,834"
Pre Seed Round - rubarb,https://www.crunchbase.com/funding_round/rubarb-pre-seed--b327ec32,rubarb,https://www.crunchbase.com/organization/rubarb,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",1550000,EUR,1847437,2020-11-25,Seed,,,,Yes,More money for your dreams,"Asset Management, Banking, Financial Services, FinTech, Impact Investing, Personal Finance, Trading Platform, Wealth Management",,,Less than $1M,2050000,EUR,2404629,M&A,2,,,,,"325,351"
Seed Round - Ruuky,https://www.crunchbase.com/funding_round/pockid-gmbh-seed--7f194190,Ruuky,https://www.crunchbase.com/organization/pockid-gmbh,Seed,"Hamburg, Hamburg, Germany, Europe",4000000,EUR,4547139,2021-11-18,Seed,,,,Yes,Ruuky is the first Social Interactive Neobank for Europe's GenZ,Financial Services,,https://www.ruuky.money/,,4000000,EUR,4547139,Seed,2,Cavalry Ventures,2,1,"Cavalry Ventures, Vorwerk Ventures","133,832"
Pre Seed Round - Ruuky,https://www.crunchbase.com/funding_round/pockid-gmbh-pre-seed--2f6cf27f,Ruuky,https://www.crunchbase.com/organization/pockid-gmbh,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2020-07-01,Seed,,,,Yes,Ruuky is the first Social Interactive Neobank for Europe's GenZ,Financial Services,,https://www.ruuky.money/,,4000000,EUR,4547139,Seed,2,,1,,NCA,"385,044"
Seed Round - Salesinfo,https://www.crunchbase.com/funding_round/salesinfo-seed--80246f47,Salesinfo,https://www.crunchbase.com/organization/salesinfo,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-02-03,Seed,,,,Yes,"More Leads, by seeing which companies have visited your website",Software,,https://salesinfo.io,,,,,Seed,1,,,,,"379,216"
Venture Round - SDA SE,https://www.crunchbase.com/funding_round/sda-se-open-industry-solutions-series-unknown--a8e45030,SDA SE,https://www.crunchbase.com/organization/sda-se-open-industry-solutions,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2019-11-30,,,,,Yes,SDA SE Open Industry Solutions is an open platform for developing digital ecosystems.,"Billing, Financial Services, Information Technology",,https://sda.se,$1M to $10M,,,,,1,,2,,"Allianz X, Debeka","97,378"
Venture Round - SECJUR,https://www.crunchbase.com/funding_round/secjur-series-unknown--328be374,SECJUR,https://www.crunchbase.com/organization/secjur,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2024-11-28,,,,,Yes,"SECJUR offers a compliance automation platform that helps companies get GDPR, ISO 27001 or TISAX certified quickly and effortlessly.","Artificial Intelligence (AI), Compliance, Cyber Security, Information Technology, Software",,https://www.secjur.com/,$1B to $10B,5500000,EUR,5790126,,2,Look AI Ventures,3,1,"Look AI Ventures, Mario Götze, Nico Rosberg","1,006"
Seed Round - SECJUR,https://www.crunchbase.com/funding_round/secjur-seed--04763e88,SECJUR,https://www.crunchbase.com/organization/secjur,Seed,"Hamburg, Hamburg, Germany, Europe",5500000,EUR,5790126,2022-12-01,Seed,,,,Yes,"SECJUR offers a compliance automation platform that helps companies get GDPR, ISO 27001 or TISAX certified quickly and effortlessly.","Artificial Intelligence (AI), Compliance, Cyber Security, Information Technology, Software",,https://www.secjur.com/,$1B to $10B,5500000,EUR,5790126,,2,Visionaries Club,22,10,"André Schlüß, Anna Brandt, Bloomhaus Ventures, Charlotte Pallua, Cocoa, Dehua Zhu, Estelle Merle, Exxeta Ventures, Flixfounders, Gerald Schönbucher, Ignaz Forstmeier, Invested, Johannes Schaback, Kajetan Uhlig, Mario Götze, Maurice Schlüß, Michael J. Jäger, Nico Rosberg, Niklas Hellemann, Rene Schluess, Saarbruecker 21, Visionaries Club","16,913"
Series B - Secucloud,https://www.crunchbase.com/funding_round/secucloud-series-b--f91fbf16,Secucloud,https://www.crunchbase.com/organization/secucloud,Series B,"Hamburg, Hamburg, Germany, Europe",5000000,EUR,5904415,2017-10-01,Early Stage Venture,,,,Yes,"Secucloud is a service provider of cloud-based IT security, operating worldwide.","Cloud Computing, Cloud Security, Cyber Security, Mobile, Network Security",,http://secucloud.com,$10M to $50M,11500000,EUR,13848733,M&A,4,Bright Pixel (formerly Sonae IM),1,2,Bright Pixel (formerly Sonae IM),"399,499"
Series A - Seicha Matcha Drinks,https://www.crunchbase.com/funding_round/seicha-matcha-drinks-series-a--5e0d8953,Seicha Matcha Drinks,https://www.crunchbase.com/organization/seicha-matcha-drinks,Series A,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-01,Early Stage Venture,,,,Yes,We are a family-owned business run by two brothers driving the matcha health movement in the european market.,Health Care,,https://www.seicha.de,,,,,Early Stage Venture,1,Square One Foods,1,,Square One Foods,"635,403"
Venture Round - SEON,https://www.crunchbase.com/funding_round/seon-aa41-series-unknown--d6bab5c1,SEON,https://www.crunchbase.com/organization/seon-aa41,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2021-01-01,,,,,Yes,SEON is a platform for consumers to get an emergency response with the touch of a button.,,,https://www.seon.co.za/,,,,,,1,,1,,Launch Africa,"82,508"
Seed Round - ShipStock,https://www.crunchbase.com/funding_round/shipstock-seed--37384c90,ShipStock,https://www.crunchbase.com/organization/shipstock,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,Smart Maritime Solutions,"CRM, Information Technology, Robotics",,https://www.shipstock.com/,,,,,Seed,1,,,,,"499,877"
Series A - shipzero,https://www.crunchbase.com/funding_round/shipzero-series-a--df7088d5,shipzero,https://www.crunchbase.com/organization/shipzero,Series A,"Hamburg, Hamburg, Germany, Europe",8000000,EUR,8689135,2024-05-27,Early Stage Venture,,,,Yes,"Enabling accurate measurement, accounting and reduction of emissions on a global scale to move towards net-zero logistics.","Data Integration, Logistics, SaaS, Sustainability, Transportation",,https://www.shipzero.com,,8000000,EUR,8689135,Early Stage Venture,2,ETF Partners,4,,"ETF Partners, Raspberry, Rethink Ventures, Zu na mi","65,040"
Seed Round - shipzero,https://www.crunchbase.com/funding_round/shipzero-seed--8f078c13,shipzero,https://www.crunchbase.com/organization/shipzero,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2023-03-14,Seed,,,,Yes,"Enabling accurate measurement, accounting and reduction of emissions on a global scale to move towards net-zero logistics.","Data Integration, Logistics, SaaS, Sustainability, Transportation",,https://www.shipzero.com,,8000000,EUR,8689135,Early Stage Venture,2,Rethink Ventures,3,1,"Rainmaking, Rethink Ventures, Zu na mi","94,571"
Seed Round - SideCaps,https://www.crunchbase.com/funding_round/sidecaps-seed--3d43272e,SideCaps,https://www.crunchbase.com/organization/sidecaps,Seed,"Hamburg, Hamburg, Germany, Europe",1800000,EUR,2101861,2021-08-19,Seed,,,,Yes,SideCaps involves bundling the liquidity and content of small caps on a block trading platform for private and institutional investors.,Financial Services,,https://sidecaps.com/,,1800000,EUR,2101861,Seed,1,,2,,"HTGF | High-Tech Gruenderfonds, Innovationsstarter Fonds","97,950"
Seed Round - Simply Aloud Ltd,https://www.crunchbase.com/funding_round/simply-aloud-ltd-seed--47b905a5,Simply Aloud Ltd,https://www.crunchbase.com/organization/simply-aloud-ltd,Seed,"Hamburg, Hamburg, Germany, Europe",50000,EUR,59115,2017-08-11,Seed,500000,EUR,591150,Yes,Simply Aloud offers speaker-as-a-service solutions with professionally narrated audio articles.  ,"Audio, Broadcasting, Digital Media",,http://www.simplyaloud.com,,50000,EUR,59115,Seed,1,,1,,Next Media Accelerator,"629,284"
Convertible Note - SKYLAB aerial vegetation mapping GmbH,https://www.crunchbase.com/funding_round/skylab-2b19-convertible-note--634ce54d,SKYLAB aerial vegetation mapping GmbH,https://www.crunchbase.com/organization/skylab-2b19,Convertible Note,"Hamburg, Hamburg, Germany, Europe",750000,EUR,883392,2021-04-01,,4000000,EUR,4711425,No,"SKYLAB is a German precision forestry company, specializing in aerial data analysis from drones, planes and satellites using #forestAI.","Forestry, Information Technology, Infrastructure, Mapping Services, Software Engineering",,https://www.skylabglobal.com/,,1700000,EUR,1972235,,2,,,,,"84,391"
Seed Round - sleekcommerce,https://www.crunchbase.com/funding_round/sleekcommerce-seed--c4cb591b,sleekcommerce,https://www.crunchbase.com/organization/sleekcommerce,Seed,"Hamburg, Hamburg, Germany, Europe",50000,EUR,58143,2017-11-01,Seed,,,,Yes,Sleekcommerce develops cloudbased e-commerce solutions that offer new possibilities for professionals and retailers as well.,"E-Commerce, Internet, Software",,https://www.sleekshop.io,,50000,EUR,58143,Seed,1,,1,,NCA,"564,407"
Pre Seed Round - smatch,https://www.crunchbase.com/funding_round/smatch-e29d-pre-seed--833b037e,smatch,https://www.crunchbase.com/organization/smatch-e29d,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2022-12-01,Seed,,,,Yes,smatch is a circular B2B marketplace to trade stock,"B2B, Fashion, Marketplace, Online Auctions",,https://www.getsmatch.com,,,,,Seed,1,,3,,"10x Founders, 42CAP, Green Generation Fund","18,533"
Pre Seed Round - Smobapp,https://www.crunchbase.com/funding_round/smobapp-pre-seed--8d92699c,Smobapp,https://www.crunchbase.com/organization/smobapp,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2017-08-11,Seed,,,,Yes,SmobApp develops a mobile app which allows for group interaction on social media platforms.,"Apps, Mobile Apps, Social Media",,http://www.smobapp.com/,,,,,Seed,1,Next Media Accelerator,1,,Next Media Accelerator,"636,611"
Series A - Sponsoo,https://www.crunchbase.com/funding_round/sponsoo-series-a--c7b050ca,Sponsoo,https://www.crunchbase.com/organization/sponsoo,Series A,"Hamburg, Hamburg, Germany, Europe",,,,2021-02-01,Early Stage Venture,,,,Yes,Sponsoo is an online marketplace that connects athletes and sports teams with sponsors.,"Advertising Platforms, Information Technology, Marketplace, Sponsorship, Sports",,https://www.sponsoo.com,,2685646,USD,2685646,Early Stage Venture,12,,1,1,European Super Angels Club,"158,063"
Series A - Sponsoo,https://www.crunchbase.com/funding_round/sponsoo-series-a--31baae0f,Sponsoo,https://www.crunchbase.com/organization/sponsoo,Series A,"Hamburg, Hamburg, Germany, Europe",1400000,EUR,1661277,2020-11-19,Early Stage Venture,,,,Yes,Sponsoo is an online marketplace that connects athletes and sports teams with sponsors.,"Advertising Platforms, Information Technology, Marketplace, Sponsorship, Sports",,https://www.sponsoo.com,,2685646,USD,2685646,Early Stage Venture,12,Andreas Mihalovits,12,1,"Andreas Mihalovits, Björn Bauermeister, Claas Nieraad, European Super Angels Club, Florian Körner, Hans Kern, IFB Innovationsstarter, Ragnar Kruse, Thomas Weidner, Thorsten Mattig, Tunç Yalgın, VR Bank Nord","240,052"
Convertible Note - Sponsoo,https://www.crunchbase.com/funding_round/sponsoo-convertible-note--72990fba,Sponsoo,https://www.crunchbase.com/organization/sponsoo,Convertible Note,"Hamburg, Hamburg, Germany, Europe",500000,USD,500000,2017-12-07,,,,,No,Sponsoo is an online marketplace that connects athletes and sports teams with sponsors.,"Advertising Platforms, Information Technology, Marketplace, Sponsorship, Sports",,https://www.sponsoo.com,,2685646,USD,2685646,Early Stage Venture,12,,7,,"Andreas Mihalovits, Björn Bauermeister, Florian Körner, Jung von Matt, Kai Scharff, Thomas Weidner, Thorsten Mattig","511,363"
Private Equity Round - Sport Alliance,https://www.crunchbase.com/funding_round/sport-alliance-private-equity--dbe256ed,Sport Alliance,https://www.crunchbase.com/organization/sport-alliance,Private Equity,"Hamburg, Hamburg, Germany, Europe",100000000,USD,100000000,2023-11-27,Private Equity,,,,Yes,Sport Alliance is a provider of software for gyms and fitness providers.,"Fitness, Software, Sports",,https://www.sportalliance.com,$1M to $10M,170062028,USD,170062028,Private Equity,2,PSG Equity,1,2,PSG Equity,"127,735"
Private Equity Round - Sport Alliance,https://www.crunchbase.com/funding_round/sport-alliance-private-equity--63ceadcb,Sport Alliance,https://www.crunchbase.com/organization/sport-alliance,Private Equity,"Hamburg, Hamburg, Germany, Europe",60000000,EUR,70062028,2021-08-19,Private Equity,,,,Yes,Sport Alliance is a provider of software for gyms and fitness providers.,"Fitness, Software, Sports",,https://www.sportalliance.com,$1M to $10M,170062028,USD,170062028,Private Equity,2,PSG Equity,1,2,PSG Equity,"239,044"
Seed Round - SportPort,https://www.crunchbase.com/funding_round/sportport-seed--ec9e0cca,SportPort,https://www.crunchbase.com/organization/sportport,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-06-22,Seed,,,,Yes,SportPort is a wellness institute that offers sports and exercise programs for children and young people.,"Recreation, Sports, Wellness",,https://sportport.de/,,,,,Seed,1,,1,,Nidobirds Ventures,"221,880"
Pre Seed Round - sq[u]arely UG,https://www.crunchbase.com/funding_round/sq-u-arely-ug-pre-seed--b213bd4c,sq[u]arely UG,https://www.crunchbase.com/organization/sq-u-arely-ug,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2021-10-07,Seed,,,,Yes,Management Consulting,"Business Development, Consulting, Management Consulting",,https://squarely.de,,,,,Seed,1,"Kim Nis Neuhauss, Neuhauss Capital UG",2,,"Kim Nis Neuhauss, Neuhauss Capital UG","96,488"
Private Equity Round - STADTSALAT,https://www.crunchbase.com/funding_round/stadtsalat-private-equity--869d94fc,STADTSALAT,https://www.crunchbase.com/organization/stadtsalat,Private Equity,"Hamburg, Hamburg, Germany, Europe",,,,2022-08-11,Private Equity,,,,Yes,STADTSALAT offers exquisite bowls and salads.,"Food Delivery, Restaurants",,https://stadtsalat.de,,5000000,EUR,5990549,Private Equity,2,Triodos Bank,1,1,Triodos Bank,"146,661"
Venture Round - STADTSALAT,https://www.crunchbase.com/funding_round/stadtsalat-series-unknown--613a7f29,STADTSALAT,https://www.crunchbase.com/organization/stadtsalat,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",5000000,EUR,5990549,2021-03-11,,,,,Yes,STADTSALAT offers exquisite bowls and salads.,"Food Delivery, Restaurants",,https://stadtsalat.de,,5000000,EUR,5990549,Private Equity,2,Donors Capital Fund,1,,Donors Capital Fund,"384,048"
Seed Round - Staffbook,https://www.crunchbase.com/funding_round/staffbook-seed--ab32078e,Staffbook,https://www.crunchbase.com/organization/staffbook,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2017-05-15,Seed,,,,Yes,"Staffbook is a community and job market of the new generation. We network gastronomy, hotel industry and event industry.",Recruiting,,https://www.staffbook.de,,,,,Seed,1,,1,,Holger Jung,"329,034"
Venture Round - StoryDOCKS GmbH,https://www.crunchbase.com/funding_round/storydocks-gmbh-series-unknown--17463e2a,StoryDOCKS GmbH,https://www.crunchbase.com/organization/storydocks-gmbh,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-04,,,,,Yes,StoryDOCKS GmbH want to take storytelling for children to a new level and tell good stories even more comprehensively and fascinatingly.,Education,,https://storydocks.com,$10M to $50M,,,,,1,J.F. Muller & Sohn AG,1,,J.F. Muller & Sohn AG,"289,054"
Angel Round - Strandbutler,https://www.crunchbase.com/funding_round/strandkorb-jetzt-angel--f533609d,Strandbutler,https://www.crunchbase.com/organization/strandkorb-jetzt,Angel,"Hamburg, Hamburg, Germany, Europe",1200000,EUR,1218804,2022-08-03,Seed,,,,Yes,Saas for renting beach chairs.,"E-Commerce, Software",,https://strandbutler.de,,1200000,EUR,1218804,Seed,1,,1,,Lucius Bunk,"87,078"
Angel Round - StriveWire,https://www.crunchbase.com/funding_round/strivewire-angel--97938134,StriveWire,https://www.crunchbase.com/organization/strivewire,Angel,"Hamburg, Hamburg, Germany, Europe",50000,EUR,62554,2018-02-01,Seed,2500000,EUR,3127705,Yes,"Globally leading platform for real-money eSports tournaments in Hearthstone based in Hamburg, Germany","eSports, Gaming, Social Network, Video Games",,https://strivewire.com,,275000,EUR,309833,Seed,3,,,,,"319,113"
Seed Round - suena,https://www.crunchbase.com/funding_round/suena-seed--b4b9f461,suena,https://www.crunchbase.com/organization/suena,Seed,"Hamburg, Hamburg, Germany, Europe",3000000,EUR,3283353,2023-12-20,Seed,,,,Yes,suena is a Hamburg based 100% digital flexibility trader for large-scale battery storage and renewable energies.,"Energy, Energy Storage, Renewable Energy, SaaS, Software, Trading Platform",,https://suena.energy,,4200000,EUR,4646805,Seed,4,"Santander Climate Tech Fund, SmartEnergy Innovation Fund",5,2,"Business angels, EIT InnoEnergy, Raakwark Kaptaal, Santander Climate Tech Fund, SmartEnergy Innovation Fund","140,028"
Pre Seed Round - suena,https://www.crunchbase.com/funding_round/suena-pre-seed--27823ce9,suena,https://www.crunchbase.com/organization/suena,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",1200000,EUR,1363452,2022-01-07,Seed,,,,Yes,suena is a Hamburg based 100% digital flexibility trader for large-scale battery storage and renewable energies.,"Energy, Energy Storage, Renewable Energy, SaaS, Software, Trading Platform",,https://suena.energy,,4200000,EUR,4646805,Seed,4,EIT InnoEnergy,3,,"EIT InnoEnergy, Raakwark Kaptaal, Vireo Ventures","246,833"
Seed Round - Suns Care,https://www.crunchbase.com/funding_round/suns-care-seed--8343ffec,Suns Care,https://www.crunchbase.com/organization/suns-care,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2022-06-15,Seed,,,,Yes,Suns Care offers sunscreen products.,"Beauty, Cosmetics, E-Commerce, Health Care, Wellness",,https://suns-care.de/,Less than $1M,,,,Seed,1,,1,,Hanse Ventures,"90,825"
Seed Round - SupplyET,https://www.crunchbase.com/funding_round/supplyet-seed--9a290a6f,SupplyET,https://www.crunchbase.com/organization/supplyet,Seed,"Hamburg, Hamburg, Germany, Europe",342500,EUR,365418,2024-04-17,Seed,2000000,EUR,2133827,Yes,"SupplyET enables manufacturers to plan, simulate, and optimize production networks with visual, AI-powered plug-and-play software","Enterprise Software, Information Technology, Manufacturing, SaaS, Software, Supply Chain Management",,https://SupplyET.com,,526785,EUR,572068,Seed,4,IFB Innovationsstarter,3,,"IFB Innovationsstarter, Matthias Brönner, Multiple Undisclosed Angel Investors","19,766"
Pre Seed Round - SupplyET,https://www.crunchbase.com/funding_round/supplyet-pre-seed--b8d77467,SupplyET,https://www.crunchbase.com/organization/supplyet,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",122500,EUR,138567,2022-01-05,Seed,500000,EUR,565579,Yes,"SupplyET enables manufacturers to plan, simulate, and optimize production networks with visual, AI-powered plug-and-play software","Enterprise Software, Information Technology, Manufacturing, SaaS, Software, Supply Chain Management",,https://SupplyET.com,,526785,EUR,572068,Seed,4,,2,,"Christian Hochmuth, Matthias Brönner","155,222"
Grant - SupplyET,https://www.crunchbase.com/funding_round/supplyet-grant--b79ba24d,SupplyET,https://www.crunchbase.com/organization/supplyet,Grant,"Hamburg, Hamburg, Germany, Europe",16785,EUR,18324,2023-11-21,,,,,No,"SupplyET enables manufacturers to plan, simulate, and optimize production networks with visual, AI-powered plug-and-play software","Enterprise Software, Information Technology, Manufacturing, SaaS, Software, Supply Chain Management",,https://SupplyET.com,,526785,EUR,572068,Seed,4,,1,,German Federal Ministry of Education and Research,"189,544"
Grant - SupplyET,https://www.crunchbase.com/funding_round/supplyet-grant--0c791dbd,SupplyET,https://www.crunchbase.com/organization/supplyet,Grant,"Hamburg, Hamburg, Germany, Europe",45000,EUR,49759,2023-04-24,,,,,No,"SupplyET enables manufacturers to plan, simulate, and optimize production networks with visual, AI-powered plug-and-play software","Enterprise Software, Information Technology, Manufacturing, SaaS, Software, Supply Chain Management",,https://SupplyET.com,,526785,EUR,572068,Seed,4,,1,,IFB Innovationsstarter,"356,411"
Seed Round - SURGITENT,https://www.crunchbase.com/funding_round/surgitent-seed--cb65ddb6,SURGITENT,https://www.crunchbase.com/organization/surgitent,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2017-06-01,Seed,,,,Yes,Surgical Isolation - Redefined,Medical Device,,https://www.surgitent.com,,,,,Seed,1,,1,,AQAL Integral Investing,"234,560"
Series A - Sviper,https://www.crunchbase.com/funding_round/sviper-series-a--2b3fc4d8,Sviper,https://www.crunchbase.com/organization/sviper,Series A,"Hamburg, Hamburg, Germany, Europe",2500000,EUR,2843546,2019-02-28,Early Stage Venture,,,,Yes,Sviper is an independent mobile gaming studio.,"Gaming, Mobile, Video Games",,http://sviper.com/,$1M to $10M,2500000,EUR,2843546,M&A,2,Modern Times Group,2,,"Global Founders Capital, Modern Times Group","325,935"
Seed Round - Swan Beauty,https://www.crunchbase.com/funding_round/swan-beauty-seed--a8265812,Swan Beauty,https://www.crunchbase.com/organization/swan-beauty,Seed,"Hamburg, Hamburg, Germany, Europe",1450000,EUR,1416270,2022-10-13,Seed,,,,Yes,Swan Beauty is a beauty-only platform that provides personalized videos through a smart mirror and app to beautify human features.,"Beauty, Social Media, Wellness",,https://www.swanmirror.com/de,,1450000,EUR,1416270,Seed,1,,3,,"OMR, Tarek Muller, Tobias Eismann","117,749"
Series A - Sympatient,https://www.crunchbase.com/funding_round/sympatient-series-a--2dd2c73d,Sympatient,https://www.crunchbase.com/organization/sympatient,Series A,"Hamburg, Hamburg, Germany, Europe",7500000,EUR,7371993,2022-09-29,Early Stage Venture,,,,Yes,Sympatient is the first digital mental health clinc.,"Health Care, InsurTech, mHealth, Psychology, Therapeutics, Virtual Reality",,https://www.sympatient.com,$1B to $10B,9100000,EUR,9144593,Early Stage Venture,2,Verve Ventures,1,1,Verve Ventures,"128,035"
Seed Round - Sympatient,https://www.crunchbase.com/funding_round/sympatient-seed--eaf638a5,Sympatient,https://www.crunchbase.com/organization/sympatient,Seed,"Hamburg, Hamburg, Germany, Europe",1600000,EUR,1772600,2020-05-28,Seed,,,,Yes,Sympatient is the first digital mental health clinc.,"Health Care, InsurTech, mHealth, Psychology, Therapeutics, Virtual Reality",,https://www.sympatient.com,$1B to $10B,9100000,EUR,9144593,Early Stage Venture,2,Verve Ventures,3,1,"Investitions- und Förderbank, Kinled Holding, Verve Ventures","502,733"
Seed Round - System Akvile,https://www.crunchbase.com/funding_round/system-akvile-seed--f01648d5,System Akvile,https://www.crunchbase.com/organization/system-akvile,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2021-01-15,Seed,,,,Yes,"B2B skincare platform using data analytics to optimize personalized recommendations for improved skin health, with millions of data points.","Database, Health Care, Health Diagnostics, Personal Health",,https://systemakvile.com/,,,,,Seed,2,,,,,"177,168"
Series B - Taxdoo,https://www.crunchbase.com/funding_round/taxdoo-series-b--60830313,Taxdoo,https://www.crunchbase.com/organization/taxdoo,Series B,"Hamburg, Hamburg, Germany, Europe",57000000,EUR,64602631,2021-12-16,Early Stage Venture,286000000,USD,286000000,Yes,Taxdoo is an automated financial compliance platform developing a sales-tax automation software to manage sales tax in online retail.,"E-Commerce, Finance, Financial Services, FinTech, Sales Automation, Software, Task Management",,http://www.taxdoo.com,$50M to $100M,74600000,EUR,85975578,Early Stage Venture,3,,3,1,"Accel, The Twenty Minute VC, Visionaries Club","151,354"
Seed Round - Taxdoo,https://www.crunchbase.com/funding_round/taxdoo-seed--1011dbd3,Taxdoo,https://www.crunchbase.com/organization/taxdoo,Seed,"Hamburg, Hamburg, Germany, Europe",600000,EUR,710233,2017-12-19,Seed,,,,Yes,Taxdoo is an automated financial compliance platform developing a sales-tax automation software to manage sales tax in online retail.,"E-Commerce, Finance, Financial Services, FinTech, Sales Automation, Software, Task Management",,http://www.taxdoo.com,$50M to $100M,74600000,EUR,85975578,Early Stage Venture,3,HTGF | High-Tech Gruenderfonds,1,1,HTGF | High-Tech Gruenderfonds,"425,794"
Series A - Taxdoo,https://www.crunchbase.com/funding_round/taxdoo-series-a--5f9f8d62,Taxdoo,https://www.crunchbase.com/organization/taxdoo,Series A,"Hamburg, Hamburg, Germany, Europe",17000000,EUR,20662714,2020-12-15,Early Stage Venture,,,,Yes,Taxdoo is an automated financial compliance platform developing a sales-tax automation software to manage sales tax in online retail.,"E-Commerce, Finance, Financial Services, FinTech, Sales Automation, Software, Task Management",,http://www.taxdoo.com,$50M to $100M,74600000,EUR,85975578,Early Stage Venture,3,Accel,4,4,"Accel, HTGF | High-Tech Gruenderfonds, The Twenty Minute VC, Visionaries Club","677,106"
