Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Apostera,https://www.crunchbase.com/funding_round/apostera-seed--a3150185,Apostera,https://www.crunchbase.com/organization/apostera,Seed,"Munich, Bayern, Germany, Europe",1000000,USD,1000000,2017-12-20,Seed,,,,Yes,Apostera is automotive company offering set of innovative products world-wide.,"Augmented Reality, Automotive, Computer Vision, Sensor, Software, Telecommunications",,http://apostera.com,Less than $1M,1000000,USD,1000000,M&A,2,SMRK VC Fund,1,,SMRK VC Fund,"208,543"
Convertible Note - Apostera,https://www.crunchbase.com/funding_round/apostera-convertible-note--14f64aa1,Apostera,https://www.crunchbase.com/organization/apostera,Convertible Note,"Munich, Bayern, Germany, Europe",,,,2019-04-06,,,,,No,Apostera is automotive company offering set of innovative products world-wide.,"Augmented Reality, Automotive, Computer Vision, Sensor, Software, Telecommunications",,http://apostera.com,Less than $1M,1000000,USD,1000000,M&A,2,,1,,ICU Ventures,"208,447"
Series A - Arculus,https://www.crunchbase.com/funding_round/arculus-series-a--946d53c2,Arculus,https://www.crunchbase.com/organization/arculus,Series A,"Munich, Bayern, Germany, Europe",16000000,EUR,17482517,2020-05-19,Early Stage Venture,,,,Yes,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,Atomico,3,2,"Atomico, La Famiglia, Visionaries Club","120,858"
Grant - Arculus,https://www.crunchbase.com/funding_round/arculus-grant--816aafb3,Arculus,https://www.crunchbase.com/organization/arculus,Grant,"Munich, Bayern, Germany, Europe",15000,EUR,17413,2017-10-27,,,,,No,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,Hello Tomorrow,1,,Hello Tomorrow,"344,889"
Grant - Arculus,https://www.crunchbase.com/funding_round/arculus-grant--aa75036c,Arculus,https://www.crunchbase.com/organization/arculus,Grant,"Munich, Bayern, Germany, Europe",50000,EUR,59056,2017-08-01,,,,,No,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,EASME,1,,EASME,"342,555"
Grant - Arculus,https://www.crunchbase.com/funding_round/arculus-grant--4403bc72,Arculus,https://www.crunchbase.com/organization/arculus,Grant,"Munich, Bayern, Germany, Europe",171000,EUR,203650,2017-08-31,,,,,No,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,Federal Ministry for Economic Affairs and Energy (BMWi),1,,Federal Ministry for Economic Affairs and Energy (BMWi),"624,332"
Seed Round - Arculus,https://www.crunchbase.com/funding_round/arculus-seed--c6582072,Arculus,https://www.crunchbase.com/organization/arculus,Seed,"Munich, Bayern, Germany, Europe",3000000,USD,3000000,2019-03-15,Seed,,,,Yes,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,,1,,La Famiglia,"385,760"
Grant - Arculus,https://www.crunchbase.com/funding_round/arculus-grant--07821103,Arculus,https://www.crunchbase.com/organization/arculus,Grant,"Munich, Bayern, Germany, Europe",25000,EUR,26381,2017-01-10,,,,,No,"Arculus helps multi-variant manufacturers cope with the market's bespoke customisation demand, being more efficient and cost-effective.","Industrial Automation, Logistics, Manufacturing, Software",,https://www.arculus.de/,$100M to $500M,21001301,USD,21001301,Early Stage Venture,9,,,,,"659,427"
Seed Round - Ariadne,https://www.crunchbase.com/funding_round/ariadne-maps-seed--f37af76a,Ariadne,https://www.crunchbase.com/organization/ariadne-maps,Seed,"Munich, Bayern, Germany, Europe",2000000,EUR,2330731,2021-10-20,Seed,,,,Yes,Ariadne is a high technology company that provides people counting and customer flow analytics with its patented cutting edge AI technology.,"Advertising, Analytics, Artificial Intelligence (AI), Commercial Real Estate, Indoor Positioning, Location Based Services, Retail Technology, Shopping Mall, Smart Cities, Software",,https://www.ariadne.inc/,$1M to $10M,9330731,USD,9330731,Early Stage Venture,2,Marathon Venture Capital,4,,"EIT Digital Accelerator, Marathon Venture Capital, Raoul Oberman, Sasya Terra","160,199"
Series A - Ariadne,https://www.crunchbase.com/funding_round/ariadne-maps-series-a--38997b58,Ariadne,https://www.crunchbase.com/organization/ariadne-maps,Series A,"Munich, Bayern, Germany, Europe",7000000,USD,7000000,2023-05-23,Early Stage Venture,,,,Yes,Ariadne is a high technology company that provides people counting and customer flow analytics with its patented cutting edge AI technology.,"Advertising, Analytics, Artificial Intelligence (AI), Commercial Real Estate, Indoor Positioning, Location Based Services, Retail Technology, Shopping Mall, Smart Cities, Software",,https://www.ariadne.inc/,$1M to $10M,9330731,USD,9330731,Early Stage Venture,2,Marathon Venture Capital,2,1,"Lamda Development, Marathon Venture Capital","658,455"
Seed Round - Arthur Technologies,https://www.crunchbase.com/funding_round/arthur-technologies-seed--3a768b92,Arthur Technologies,https://www.crunchbase.com/organization/arthur-technologies,Seed,"Munich, Bayern, Germany, Europe",2500000,USD,2500000,2020-12-08,Seed,,,,Yes,"Arthur Technologies enables enterprises to meet, collaborate, and manage their work in a VR virtual office from anywhere.","Augmented Reality, Information Technology, Software, Virtual Reality",,https://www.arthur.digital/,$1B to $10B,2500000,USD,2500000,,3,Draper Associates,2,,"Draper Associates, Duro Ventures","120,999"
Pre Seed Round - Arthur Technologies,https://www.crunchbase.com/funding_round/arthur-technologies-pre-seed--72cb90d0,Arthur Technologies,https://www.crunchbase.com/organization/arthur-technologies,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2018-02-18,Seed,,,,Yes,"Arthur Technologies enables enterprises to meet, collaborate, and manage their work in a VR virtual office from anywhere.","Augmented Reality, Information Technology, Software, Virtual Reality",,https://www.arthur.digital/,$1B to $10B,2500000,USD,2500000,,3,,1,,Boost VC,"495,374"
Venture Round - Arthur Technologies,https://www.crunchbase.com/funding_round/arthur-technologies-series-unknown--25641cba,Arthur Technologies,https://www.crunchbase.com/organization/arthur-technologies,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2021-09-17,,,,,Yes,"Arthur Technologies enables enterprises to meet, collaborate, and manage their work in a VR virtual office from anywhere.","Augmented Reality, Information Technology, Software, Virtual Reality",,https://www.arthur.digital/,$1B to $10B,2500000,USD,2500000,,3,,1,,s16vc,"334,691"
Angel Round - Articly,https://www.crunchbase.com/funding_round/articly-735f-angel--fdf085dd,Articly,https://www.crunchbase.com/organization/articly-735f,Angel,"Munich, Bayern, Germany, Europe",70000,EUR,76847,2023-04-25,Seed,280000,EUR,307389,Yes,Articly app for reading newspapers,"Audio, Information Services, News",,https://www.articly.de,,70000,EUR,76847,Seed,1,Carsten Maschmeyer,1,,Carsten Maschmeyer,"32,391"
Seed Round - Artisense Corporation,https://www.crunchbase.com/funding_round/artisense-corporation-seed--ca61e98c,Artisense Corporation,https://www.crunchbase.com/organization/artisense-corporation,Seed,"Munich, Bayern, Germany, Europe",4100000,EUR,5077406,2018-04-16,Seed,,,,Yes,"Artisense provides a globally leading 3D-vision technology, enabling vehicles, robots and UAVs navigate effectively in any space without GPS","Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Geospatial, Indoor Positioning, Location Based Services, Mapping Services, Navigation, Robotics",,https://www.artisense.ai,Less than $1M,5327406,USD,5327406,Seed,2,,3,1,"Chris Hitchen, Project A Ventures, Vito Ventures","273,741"
Venture Round - AssetMetrix GmbH,https://www.crunchbase.com/funding_round/assetmetrix-series-unknown--8af8b454,AssetMetrix GmbH,https://www.crunchbase.com/organization/assetmetrix,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2019-11-19,,,,,Yes,AssetMetrix is Europe’s leading next generation asset servicer for private capital investors.,"Financial Services, FinTech",,https://www.asset-metrix.com,$1M to $10M,,,,M&A,1,BNP Paribas Securities Services,1,,BNP Paribas Securities Services,"402,709"
Series C - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-series-c--cbc5f455,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Series C,"Munich, Bayern, Germany, Europe",93000000,USD,93000000,2020-11-24,Late Stage Venture,,,,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,"Apeiron Investment Group, Catalio Capital Management",15,2,"A.M. Management & Consulting (AMMC), Alpha Wave Global, Apeiron Investment Group, Catalio Capital Management, FJ Labs, Future Ventures, Galaxy Investment Partners, Infinitas Capital, Korify Capital, Presight Capital, Pura Vida Investments, Saya Bio, Thiel Capital, Valhalla Ventures, What If Ventures","203,010"
Series A - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-series-a--75d5f4d4,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Series A,"Munich, Bayern, Germany, Europe",25500000,USD,25500000,2018-10-03,Early Stage Venture,,,,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,"Mike Novogratz, Thor Bjorgolfsson",4,,"Mike Novogratz, Nico Wittenborn, Recharge Capital, Thor Bjorgolfsson","312,785"
Series B - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-series-b--0be886b0,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Series B,"Munich, Bayern, Germany, Europe",43000000,USD,43000000,2019-03-01,Early Stage Venture,,,,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,Subversive Capital,9,1,"Able Partners, Apeiron Investment Group, Bail Capital, Bracket Capital, Efrem Kamen, Infinitas Capital, Miyuki Matsumoto, Recharge Capital, Subversive Capital","499,689"
Post-IPO Debt - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-post-ipo-debt--f8ba4f60,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Post-IPO Debt,"Munich, Bayern, Germany, Europe",175000000,USD,175000000,2022-08-15,,,,,No,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,Hercules Capital,1,1,Hercules Capital,"377,280"
Convertible Note - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-convertible-note--cf91006e,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Convertible Note,"Munich, Bayern, Germany, Europe",,,,2021-07-01,,,,,No,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,,1,1,GrayBella Capital,"496,493"
Series D - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-series-d--609e7586,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Series D,"Munich, Bayern, Germany, Europe",157000000,USD,157000000,2021-03-03,Late Stage Venture,1843000000,USD,1843000000,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,"Apeiron Investment Group, Thiel Capital, Woodline Partners",16,5,"Alpha Wave Global, Apeiron Investment Group, Arda Kara, Catalio Capital Management, Fearless Ventures, Gaingels, Highline Capital Management, Infinitas Capital, Korify Capital, Presight Capital, Pura Vida Investments, Subversive Capital, The Brkfst Club, Thiel Capital, What If Ventures, Woodline Partners","557,693"
Seed Round - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-seed--92fdad94,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Seed,"Munich, Bayern, Germany, Europe",3600000,USD,3600000,2018-06-07,Seed,,,,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,Nimble Ventures,2,,"Head and Heart Capital, Nimble Ventures","630,810"
Convertible Note - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-convertible-note--e3d2b55c,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Convertible Note,"Munich, Bayern, Germany, Europe",25000000,USD,25000000,2020-04-27,,,,,No,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,,10,2,"Christian Angermayer, Efrem Kamen, Maryanna Saenko, Masnavi Capital, Mike Novogratz, Peter Thiel, Steve Jurvetson, Thiel Capital, Thor Bjorgolfsson, What If Ventures","640,672"
Seed Round - ATAI Life Sciences,https://www.crunchbase.com/funding_round/atai-life-sciences-ag-seed--ea7acf7b,ATAI Life Sciences,https://www.crunchbase.com/organization/atai-life-sciences-ag,Seed,"Munich, Bayern, Germany, Europe",,,,2018-11-08,Seed,,,,Yes,ATAI Life Sciences develops innovative mental health treatments that address significant unmet medical needs.,"Biotechnology, Health Care, Life Science, Mental Health, Therapeutics",,http://atai.life,Less than $1M,522100000,USD,522100000,IPO,11,,1,,Mohammad Hans Dastmaltchi,"583,147"
Series D - Atolls,https://www.crunchbase.com/funding_round/atolls-series-d--06b35ccb,Atolls,https://www.crunchbase.com/organization/atolls,Series D,"Munich, Bayern, Germany, Europe",15000000,EUR,16567428,2020-02-04,Late Stage Venture,,,,Yes,"Atolls is the world’s largest shopping engagement platform, empowering millions of people to take smarter spending decisions.","Content Delivery Network, Content Discovery, E-Commerce, Internet, Publishing",,https://atolls.com/,$50M to $100M,74500000,EUR,89623431,,10,,3,2,"HV Capital, Rocket Internet, RTP Global","251,755"
Venture Round - Atolls,https://www.crunchbase.com/funding_round/atolls-series-unknown--617a71e7,Atolls,https://www.crunchbase.com/organization/atolls,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2021-04-30,,,,,Yes,"Atolls is the world’s largest shopping engagement platform, empowering millions of people to take smarter spending decisions.","Content Delivery Network, Content Discovery, E-Commerce, Internet, Publishing",,https://atolls.com/,$50M to $100M,74500000,EUR,89623431,,10,,1,,General Global Capital,"268,357"
