Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Angel Round - recoupling,https://www.crunchbase.com/funding_round/recoupling-angel--84e8a0ae,recoupling,https://www.crunchbase.com/organization/recoupling,Angel,"Berlin, Berlin, Germany, Europe",,,,2023-05-01,Seed,,,,Yes,Recoupling is a mobile app that combines scientific findings from couples therapy with gamification.,"Apps, Artificial Intelligence (AI), Wellness",,https://www.recoupling.de/,,,,,Seed,2,,,,,"89,172"
Pre Seed Round - recoupling,https://www.crunchbase.com/funding_round/recoupling-pre-seed--9abe3800,recoupling,https://www.crunchbase.com/organization/recoupling,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-08-29,Seed,,,,Yes,Recoupling is a mobile app that combines scientific findings from couples therapy with gamification.,"Apps, Artificial Intelligence (AI), Wellness",,https://www.recoupling.de/,,,,,Seed,2,,4,,"Bernd Heinrichs, Ingo Weber, Manuel Tolle, Sebastian Johnston","320,508"
Seed Round - Recovery Cat,https://www.crunchbase.com/funding_round/recovery-cat-seed--8195f041,Recovery Cat,https://www.crunchbase.com/organization/recovery-cat,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-02-01,Seed,,,,Yes,Recovery Cat develops software as a medical device that facilitates effective psychiatric care for individuals with severe mental illness.,"Health Care, Health Diagnostics, Software",,https://www.recovery.cat/,,,,,Seed,1,,3,1,"Ali Ciger, IBB Ventures, Springboard Health Angels","22,579"
Seed Round - Reflex Aerospace,https://www.crunchbase.com/funding_round/reflex-aerospace-seed--690b0d93,Reflex Aerospace,https://www.crunchbase.com/organization/reflex-aerospace,Seed,"Berlin, Berlin, Germany, Europe",1750000,EUR,1902863,2023-05-15,Seed,,,,Yes,Reflex Aerospace builds and delivers tailor made satellite platforms.,"Aerospace, Satellite Communication, Space Travel",,https://www.reflexaerospace.com/,$10M to $50M,10250000,EUR,11053402,Seed,3,,2,1,"Bayern Kapital, Starburst Accelerator","303,220"
Pre Seed Round - Revive,https://www.crunchbase.com/funding_round/revive-42e3-pre-seed--b1c1add3,Revive,https://www.crunchbase.com/organization/revive-42e3,Pre-Seed,"Berlin, Berlin, Germany, Europe",15000,EUR,16208,2023-02-03,Seed,,,,Yes,Revive can prevent batteries from dying prematurely and regenerate them 2-3 times for up to 95% of their original capacity.,"Chemical, Environmental Consulting",,https://revive64.wixsite.com/revive,,15000,EUR,16208,Seed,1,Startupbootcamp Renewable Energy & Net Zero,1,,Startupbootcamp Renewable Energy & Net Zero,"32,495"
Pre Seed Round - Saiz,https://www.crunchbase.com/funding_round/saiz-pre-seed--c12d2b36,Saiz,https://www.crunchbase.com/organization/saiz,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-03-24,Seed,,,,Yes,Saiz fits individual products to individual shoppers making it the most accurate size recommendation and fit solution.,Information Technology,,https://www.saiz.io/,,2500000,EUR,2728718,Seed,2,Spread Ventures,1,,Spread Ventures,"255,352"
Pre Seed Round - Scenarium AI,https://www.crunchbase.com/funding_round/scenarium-ai-pre-seed--d0a69862,Scenarium AI,https://www.crunchbase.com/organization/scenarium-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",1600000,EUR,1736512,2023-11-16,Seed,,,,Yes,"Scenarium AI is building the next generation of building design software, powered by AI.","Artificial Intelligence (AI), Information Technology, Internet, Technical Support",,https://scenarium.ai,,1600000,EUR,1736512,Seed,1,UVC Partners,2,,"Angel Invest, UVC Partners","107,440"
Series A - Scipio,https://www.crunchbase.com/funding_round/scipio-4ce8-series-a--7eb86fdc,Scipio,https://www.crunchbase.com/organization/scipio-4ce8,Series A,"Berlin, Berlin, Germany, Europe",,,,2023-01-01,Early Stage Venture,,,,Yes,Scipio offers innovative solutions to launch and scale the IoT Sports market network.,Sports,,http://www.scipioglobal.com/,,,,,Early Stage Venture,1,,1,1,Maropost Ventures,"24,986"
Seed Round - Secfix,https://www.crunchbase.com/funding_round/requestee-seed--0b365e0f,Secfix,https://www.crunchbase.com/organization/requestee,Seed,"Berlin, Berlin, Germany, Europe",3800000,USD,3800000,2023-03-01,Seed,,,,Yes,"The fast and easy way to get ISO 27001, GDPR, TISAX and SOC 2 compliant | Compliance & Security Automation","B2B, Business Development, Cloud Security, Compliance, Cyber Security, Information Technology, Penetration Testing, Small and Medium Businesses",,https://www.secfix.com/,,4500000,USD,4500000,Seed,2,Octopus Ventures,2,,"Neosfer, Octopus Ventures","541,191"
Seed Round - seedtrace,https://www.crunchbase.com/funding_round/seedtrace-seed--d74943ae,seedtrace,https://www.crunchbase.com/organization/seedtrace,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2176499,2023-07-04,Seed,,,,Yes,"SaaS startup that develops a digital platform to manage, prove and communicate sustainability and supply chain information.",SaaS,,http://www.seedtrace.org,$1M to $10M,2550000,EUR,2847087,Seed,2,,6,2,"Alpha Ventures, Christophe Folschette, Futury Capital, Jochen Zaumseil, Marc Feider, Twip Impact Ventures","279,021"
Venture Round - Selfapy,https://www.crunchbase.com/funding_round/selfapy-series-unknown--9ef87f69,Selfapy,https://www.crunchbase.com/organization/selfapy,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7000000,EUR,7501530,2023-02-17,,,,,Yes,Selfapy's online program offer those affected by mental illnesses quick and clinically proven online therapy.,"Fitness, Health Care, Medical Device, Mental Health",,https://www.selfapy.com,,13000000,EUR,14128501,,8,,5,,"HTGF | High-Tech Gruenderfonds, IBB Ventures, Medice Arzneimittel, The SHS Group, Think.Health","438,842"
Venture Round - SellerX,https://www.crunchbase.com/funding_round/sellerx-series-unknown--e36450c5,SellerX,https://www.crunchbase.com/organization/sellerx,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",60000000,EUR,64167692,2023-05-31,,,,,Yes,"SellerX buys and builds Amazon businesses, helping entrepreneurs realise the next stage of their businesses, and their lives.","Brand Marketing, Consumer Goods, E-Commerce",,https://www.sellerx.com,Less than $1M,829867630,USD,829867630,,6,Sofina,9,4,"83North, BlackRock, Cherry Ventures, Felix Capital, L Catterton, Sofina, TRCM Fund, Upper90, Victory Park Capital","656,855"
Seed Round - Senken,https://www.crunchbase.com/funding_round/senken-3ff5-seed--a1a0bf80,Senken,https://www.crunchbase.com/organization/senken-3ff5,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-01,Seed,,,,Yes,Senken is a climate finance portal to the regenerative economy.,"Blockchain, Financial Services",,https://www.senken.io,$1M to $10M,7500000,USD,7500000,,3,,1,1,bldrs,"438,858"
Venture Round - Senken,https://www.crunchbase.com/funding_round/senken-3ff5-series-unknown--8ca3431e,Senken,https://www.crunchbase.com/organization/senken-3ff5,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",7500000,USD,7500000,2023-01-26,,,,,Yes,Senken is a climate finance portal to the regenerative economy.,"Blockchain, Financial Services",,https://www.senken.io,$1M to $10M,7500000,USD,7500000,,3,Obvious Ventures,6,3,"Climate Capital, Four Acres Capital, Inflection.xyz, Kraken Ventures, Obvious Ventures, Offline Ventures","674,741"
Grant - Sensefinity,https://www.crunchbase.com/funding_round/sensefinity-grant--3dec6e30,Sensefinity,https://www.crunchbase.com/organization/sensefinity,Grant,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2023-09-01,,,,,No,Sensefinity is provides supply-chains using AI and Blockchain.,"Analytics, Artificial Intelligence (AI), Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, Supply Chain Management",,https://www.sensefinity.com,$1M to $10M,5310832,USD,5310832,Seed,8,,,,,"417,518"
Seed Round - Sensefinity,https://www.crunchbase.com/funding_round/sensefinity-seed--a3685855,Sensefinity,https://www.crunchbase.com/organization/sensefinity,Seed,"Berlin, Berlin, Germany, Europe",1175000,USD,1175000,2023-09-22,Seed,,,,Yes,Sensefinity is provides supply-chains using AI and Blockchain.,"Analytics, Artificial Intelligence (AI), Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, Supply Chain Management",,https://www.sensefinity.com,$1M to $10M,5310832,USD,5310832,Seed,8,,,,,"569,316"
Series A - Service4Charger,https://www.crunchbase.com/funding_round/service4charger-series-a--d632aa7b,Service4Charger,https://www.crunchbase.com/organization/service4charger,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10915255,2023-06-28,Early Stage Venture,,,,Yes,Service4Charger offers intelligent and scalable 360° implementation charging infrastructure in Europe.,"IT Infrastructure, Machinery Manufacturing, Manufacturing, Renewable Energy",,https://www.service4charger.de/,,10000000,EUR,10915255,Early Stage Venture,1,BP Ventures,2,2,"BP Ventures, SmartEnergy Innovation Fund","108,798"
Pre Seed Round - Silica Corpora,https://www.crunchbase.com/funding_round/silica-corpora-pre-seed--1ca214a6,Silica Corpora,https://www.crunchbase.com/organization/silica-corpora,Pre-Seed,"Berlin, Berlin, Germany, Europe",145000,EUR,157602,2023-04-10,Seed,,,,Yes,We design next-generation therapeutic antibodies with generative AI,"Artificial Intelligence (AI), Biopharma, Generative AI, Life Science",,https://silica-corpora.tech/,,325500,EUR,348980,Seed,3,Berkeley SkyDeck Fund,1,,Berkeley SkyDeck Fund,"130,079"
Grant - Silica Corpora,https://www.crunchbase.com/funding_round/silica-corpora-grant--b030f0eb,Silica Corpora,https://www.crunchbase.com/organization/silica-corpora,Grant,"Berlin, Berlin, Germany, Europe",142500,EUR,153237,2023-06-10,,,,,No,We design next-generation therapeutic antibodies with generative AI,"Artificial Intelligence (AI), Biopharma, Generative AI, Life Science",,https://silica-corpora.tech/,,325500,EUR,348980,Seed,3,EXIST,1,,EXIST,"539,497"
Pre Seed Round - simplyblock,https://www.crunchbase.com/funding_round/simplyblock-pre-seed--d901cd42,simplyblock,https://www.crunchbase.com/organization/simplyblock,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,552275,2023-04-26,Seed,,,,Yes,"Simplyblock develops low-latency high-performance storage software for IO-intensive workloads, Kubernetes, databases & applications.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Data Center, Database, Information Technology, IT Infrastructure, Private Cloud",,https://www.simplyblock.io,$1M to $10M,3302275,USD,3302275,Seed,2,Antler,1,,Antler,"445,252"
Seed Round - sinnaptic telemedical solutions,https://www.crunchbase.com/funding_round/sinnaptic-telemedical-solutions-seed--0f9646fd,sinnaptic telemedical solutions,https://www.crunchbase.com/organization/sinnaptic-telemedical-solutions,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-02-22,Seed,11666545,EUR,12372836,Yes,Full Service Telemedical SaaS Platform,"Health Care, Home Health Care, SaaS",,https://www.sts-telemedical.de,,,,,Seed,1,,,,,"22,986"
Venture Round - Skillties,https://www.crunchbase.com/funding_round/skillties-series-unknown--969280c1,Skillties,https://www.crunchbase.com/organization/skillties,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-04-28,,,,,Yes,We help companies to transform towards a skills-based organization,"Artificial Intelligence (AI), EdTech, Education, Human Resources, SaaS, Skill Assessment, Software",,https://www.skillties.com,Less than $1M,160000,EUR,159275,,2,,1,,allygatr,"650,283"
Pre Seed Round - SkoneLabs,https://www.crunchbase.com/funding_round/skonelabs-pre-seed--b581e3b0,SkoneLabs,https://www.crunchbase.com/organization/skonelabs,Pre-Seed,"Berlin, Berlin, Germany, Europe",170000,EUR,185579,2023-06-30,Seed,,,,Yes,SkoneLabs monitors fresh food and combats food loss and wastage in the fresh food industry by leveraging IoT and AI.,"Food and Beverage, Information Technology",,https://www.skonelabs.com,,170000,EUR,185579,Seed,1,Antler,1,,Antler,"150,851"
Pre Seed Round - SLAY,https://www.crunchbase.com/funding_round/slay-ad58-pre-seed--bb29f2de,SLAY,https://www.crunchbase.com/organization/slay-ad58,Pre-Seed,"Berlin, Berlin, Germany, Europe",2600000,USD,2600000,2023-01-19,Seed,,,,Yes,SLAY is building virtual AI friends.,"Gaming, Social Media",,https://www.slay.cool,,7600000,USD,7600000,Seed,2,Accel,9,,"Accel, Alex Pall, Harry Stebbings, Ilkka Paananen, Kevin Weil, Mario Götze, Scott Belsky, Sven Ahrens, The Twenty Minute VC","187,228"
Pre Seed Round - Smalt,https://www.crunchbase.com/funding_round/smalt-1400-pre-seed--96150469,Smalt,https://www.crunchbase.com/organization/smalt-1400,Pre-Seed,"Berlin, Berlin, Germany, Europe",4100000,EUR,4492166,2023-06-16,Seed,,,,Yes,Labour supply & productivity in the climate trades,"EdTech, SaaS, Skill Assessment, Software, Training",,https://smalt.eu,,12100000,EUR,13387647,Seed,2,La Famiglia,6,1,"APX, Axel Springer, La Famiglia, Loric Ventures, Owl Ventures, Steffen Zoller","244,136"
Venture Round - Smart Steel Technologies,https://www.crunchbase.com/funding_round/smart-steel-technologies-series-unknown--dea2a0a3,Smart Steel Technologies,https://www.crunchbase.com/organization/smart-steel-technologies,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-02-14,,,,,Yes,Smart Steel Technologies is tackling the last efficiency frontier in steel manufacturing through Artificial Intelligence.,"Artificial Intelligence (AI), Information Technology, Machine Learning, Manufacturing, Software",,https://www.smart-steel-technologies.com/,$1M to $10M,2100000,EUR,2324732,,2,Heraeus,1,,Heraeus,"583,076"
Series F - Solaris,https://www.crunchbase.com/funding_round/solarisbank-ag-series-f--016d8058,Solaris,https://www.crunchbase.com/organization/solarisbank-ag,Series F,"Berlin, Berlin, Germany, Europe",38000000,EUR,41682206,2023-07-07,Late Stage Venture,1558000000,USD,1558000000,Yes,Solarisbank is an embedded finance platform that enables other companies to provide their own financial services through APIs.,"Banking, Financial Services, FinTech, Information Technology",,https://www.solarisbank.com/,$100M to $500M,481100000,EUR,553092601,Late Stage Venture,8,,3,,"BBVA, Lakestar, Samsung Catalyst Fund","650,807"
Angel Round - Spacies,https://www.crunchbase.com/funding_round/spacies-angel--60f35622,Spacies,https://www.crunchbase.com/organization/spacies,Angel,"Berlin, Berlin, Germany, Europe",,,,2023-07-14,Seed,,,,Yes,Spacies was developed to bring childhood desires and a healthy lifestyle together.,"E-Commerce, Food and Beverage, Nutrition, Shopping",,https://www.spacies.de,$1M to $10M,,,,Seed,1,,6,,"Albeck & Schache Investment, Carlo Waibel, Frederick Jost, Mathias Horsch, NowHatch Ventures, Philipp Nass","151,027"
Series B - Spectrm,https://www.crunchbase.com/funding_round/spectrm-series-b--d75193dc,Spectrm,https://www.crunchbase.com/organization/spectrm,Series B,"Berlin, Berlin, Germany, Europe",6500000,USD,6500000,2023-06-06,Early Stage Venture,,,,Yes,"Consumer marketers use Spectrm to engage and convert customers with AI chatbots on popular messaging apps, like WhatsApp and Messenger.","Analytics, Artificial Intelligence (AI), Chatbot, CRM, Enterprise Software, Marketing Automation, Messaging, Natural Language Processing, SaaS",,http://www.spectrm.io,$1M to $10M,11000000,USD,11000000,Early Stage Venture,4,3TS Capital Partners,5,1,"3TS Capital Partners, BDMI, Jens Schumann, LVH Global, North Base Media","10,934"
Grant - Sphaira,https://www.crunchbase.com/funding_round/sphaira-medical-grant--d7d59617,Sphaira,https://www.crunchbase.com/organization/sphaira-medical,Grant,"Berlin, Berlin, Germany, Europe",,,,2023-05-04,,,,,No,Sphaira creates the world's first on-site autonomous mobility solution for people and goods (TaaS).,"Artificial Intelligence (AI), Autonomous Vehicles, Health Care, Home Health Care, Medical Device, Personal Health, Robotics",,https://www.sphaira.com,,2200000,USD,2200000,Seed,2,,,,,"155,087"
Pre Seed Round - Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/funding_round/spoke-ai-pre-seed--df9f1b40,Spoke.ai (acq. by Salesforce),https://www.crunchbase.com/organization/spoke-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",1400000,EUR,1483749,2023-02-23,Seed,,,,Yes,Spoke is the System of Intelligence for communication and tribal knowledge.,"Artificial Intelligence (AI), B2B, Productivity Tools, Software",,https://spoke.ai,$1M to $10M,2770000,EUR,2847146,Seed,3,byFounders,2,1,"byFounders, Possible Ventures","577,031"
Series A - SPREAD AI,https://www.crunchbase.com/funding_round/spread-d89f-series-a--d03ffa99,SPREAD AI,https://www.crunchbase.com/organization/spread-d89f,Series A,"Berlin, Berlin, Germany, Europe",16000000,USD,16000000,2023-05-03,Early Stage Venture,,,,Yes,Empower your engineers to accelerate innovation with easy collaboration on all mechatronic data,"Artificial Intelligence (AI), B2B, Industrial Engineering, SaaS, Software Engineering",,https://www.spread.ai,$1B to $10B,18916930,USD,18916930,Early Stage Venture,4,HV Capital,4,2,"Cavalry Ventures, Dylan Field, HV Capital, Walter Kortschak","597,794"
Angel Round - SPRK.global,https://www.crunchbase.com/funding_round/sprk-global-angel--3080e360,SPRK.global,https://www.crunchbase.com/organization/sprk-global,Angel,"Berlin, Berlin, Germany, Europe",6000000,EUR,6399898,2023-02-16,Seed,,,,Yes,"SPRK is an AI-enabled distribution platform for connecting food oversupply with demand partners, including NGOs.","Artificial Intelligence (AI), Food and Beverage, Machine Learning, Waste Management",,https://sprk.global/,$1M to $10M,6000000,EUR,6399898,Seed,2,,2,,"Brigitte Mohn, Thorsten M. Schiefer","33,111"
Angel Round - SPYCE5,https://www.crunchbase.com/funding_round/spyce5-angel--7b7ba4e5,SPYCE5,https://www.crunchbase.com/organization/spyce5,Angel,"Berlin, Berlin, Germany, Europe",1000000,EUR,1073161,2023-05-30,Seed,,,,Yes,"SPYCE5 provide infrastructure, data, and digital identity as a Service for Blockchain and Web 3.","Blockchain, Professional Services, SaaS, Software, Web3",,https://spyce5.com,,1000000,EUR,1073161,Seed,1,David Sønstebø,1,,David Sønstebø,"127,885"
Seed Round - SQUAKE,https://www.crunchbase.com/funding_round/squake-seed--2deb073d,SQUAKE,https://www.crunchbase.com/organization/squake,Seed,"Berlin, Berlin, Germany, Europe",3500000,EUR,3847084,2023-06-21,Seed,,,,Yes,"SQUAKE is the industry solution for sustainable travel and logistics, today.","Environmental Consulting, Renewable Energy, Sustainability",,https://www.squake.earth/,$1M to $10M,5000000,EUR,5540149,Seed,2,Simon Capital,6,1,"BackBone Ventures, Lufthansa, Neosfer, Rivus Capital, Schenker Ventures, Simon Capital","139,624"
Seed Round - Startup Insider,https://www.crunchbase.com/funding_round/startup-insider-13df-seed--cef0ef9b,Startup Insider,https://www.crunchbase.com/organization/startup-insider-13df,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-01-31,Seed,,,,Yes,Startup Insider is a provider of information services to startup firms.,Media and Entertainment,,http://www.startupinsider.de,,,,,Seed,1,,11,,"Atlantic Labs, BitStone Capital, Capnamic Ventures, Cavalry Ventures, Decisive Capital Management, Earlybird Venture Capital, German Media Pool, Olaf Koch, Philipp Westermeyer, seed + speed Ventures, Udo Schloemer","32,944"
Series A - Sunhero,https://www.crunchbase.com/funding_round/sunhero-series-a--7ac34151,Sunhero,https://www.crunchbase.com/organization/sunhero,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,10723240,2023-03-13,Early Stage Venture,,,,Yes,Sunhero delivers custom-built solar panel solutions.,"Renewable Energy, Solar",,https://www.sunhero.com,$50M to $100M,16500000,EUR,17834089,Early Stage Venture,3,"Planet A Ventures, Vorwerk Ventures",5,3,"Acurio Ventures, Planet A Ventures, Redstone.VC, Speedinvest, Vorwerk Ventures","631,788"
Seed Round - SureIn,https://www.crunchbase.com/funding_round/surein-seed--a5b311a1,SureIn,https://www.crunchbase.com/organization/surein,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4361812,2023-08-15,Seed,,,,Yes,SureIn is a developer of an insurance management application designed to make business insurance efficient.,"Information Technology, InsurTech, Software",,https://www.surein.de,$1M to $10M,4000000,EUR,4361812,Seed,2,PactVC,8,2,"Atlantic Labs, neoteq ventures, PactVC, Robin Haak, Sequoia Arc, Vincenz Klemm, Warrick Shanly, xdeck","79,912"
Series A - Swobbee,https://www.crunchbase.com/funding_round/swobbee-series-a--3a3e1b99,Swobbee,https://www.crunchbase.com/organization/swobbee,Series A,"Berlin, Berlin, Germany, Europe",2000000,EUR,2195633,2023-04-25,Early Stage Venture,,,,Yes,Swobbee is a Berlin-based startup that’s working on commercializing battery swapping for micromobility vehicles.,"Battery, Charging Infrastructure, Fleet Management, Hardware, Professional Services, Sharing Economy, Software",,https://swobbee.de,$10M to $50M,8000000,EUR,8839776,Early Stage Venture,4,"Clean Future Dividend Fund, SpeedUp Energy Innovation",2,3,"Clean Future Dividend Fund, SpeedUp Energy Innovation","567,546"
Seed Round - sykell,https://www.crunchbase.com/funding_round/sykell-seed--e2475aba,sykell,https://www.crunchbase.com/organization/sykell,Seed,"Berlin, Berlin, Germany, Europe",4500000,EUR,4980824,2023-05-03,Seed,,,,Yes,The reusable system for food retail and service,"Packaging Services, Retail Technology, Sustainability",,https://www.sykell.com/,,4500000,EUR,4980824,Seed,3,,3,,"Collateral Good Ventures, Interzero, Rewe Group","88,742"
Grant - Sylbaa,https://www.crunchbase.com/funding_round/sylbaa-grant--4d341dac,Sylbaa,https://www.crunchbase.com/organization/sylbaa,Grant,"Berlin, Berlin, Germany, Europe",,,,2023-08-24,,,,,No,"Sylbaa is an innovative digital platform that enables users to calculate, assess, and trade precious metals online.","Payments, Precious Metals, Transaction Processing",,https://www.sylbaa.com,,,,,,1,Tenity,1,2,Tenity,"154,751"
Pre Seed Round - SynthFlow AI,https://www.crunchbase.com/funding_round/synthflow-ai-pre-seed--871cb6fc,SynthFlow AI,https://www.crunchbase.com/organization/synthflow-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1584617,2023-10-01,Seed,,,,Yes,"Synthflow AI empowers businesses to build customizable, no-code AI voice assistants that handle a variety of tasks.","Artificial Intelligence (AI), Productivity Tools, Software",,https://synthflow.ai,,8984617,USD,8984617,Seed,2,Atlantic Labs,2,,"Atlantic Labs, BigStory VC","237,811"
Seed Round - TastyUrban,https://www.crunchbase.com/funding_round/tastyurban-seed--0adfbf08,TastyUrban,https://www.crunchbase.com/organization/tastyurban,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1653465,2023-05-04,Seed,,,,Yes,TastyUrban is in the process of developing a new generation of restaurant usage and strategy.,"Food and Beverage, Food Delivery, Food Processing",,https://www.tastyurban.com/,,1500000,EUR,1653465,Seed,1,"Alexander Artope, Earlybird Venture Capital, Ronny Shibley",3,1,"Alexander Artope, Earlybird Venture Capital, Ronny Shibley","154,697"
Pre Seed Round - Terramate,https://www.crunchbase.com/funding_round/terramate-pre-seed--e11a7a27,Terramate,https://www.crunchbase.com/organization/terramate,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-05-15,Seed,,,,Yes,Terramate helps implement and maintain highly scalable Terraform projects.,"Cloud Computing, Cloud Management, Cloud Security, SaaS, Software",,https://terramate.io,,,,,Seed,1,Fly Ventures,1,1,Fly Ventures,"153,291"
Pre Seed Round - theblood,https://www.crunchbase.com/funding_round/theblood-pre-seed--d3b4920a,theblood,https://www.crunchbase.com/organization/theblood,Pre-Seed,"Berlin, Berlin, Germany, Europe",200000,EUR,211383,2023-09-26,Seed,800000,USD,800000,Yes,"health tech, digital health, womens health",Health Care,,https://www.theblood.io,$1M to $10M,1200000,EUR,1284032,Seed,2,,2,,"Carsten Maschmeyer, Nils Glagau","67,618"
Venture Round - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-series-unknown--b725e9fb,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-02-21,,,,,Yes,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,,2,,"Ethos VC, Mubadala","419,354"
Convertible Note - TIER Mobility,https://www.crunchbase.com/funding_round/tier-mobility-convertible-note--c99166cd,TIER Mobility,https://www.crunchbase.com/organization/tier-mobility,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2023-05-16,,,,,No,TIER Mobility is a micro-mobility company that provides sustainable ride-sharing solutions to its customers.,"Electric Vehicle, GreenTech, Ride Sharing, Transportation",,http://www.tier.app,$100M to $500M,646934882,USD,646934882,,11,,5,4,"Goldman Sachs, Mubadala, Northzone, SoftBank Vision Fund, Speedinvest","469,530"
Seed Round - Tilta,https://www.crunchbase.com/funding_round/tilta-2ea3-seed--174a9f09,Tilta,https://www.crunchbase.com/organization/tilta-2ea3,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4278990,2023-06-06,Seed,,,,Yes,Building brings frictionless payment terms to B2B marketplaces and merchants.,"Financial Services, Information Technology",,https://tilta.io/,,34000000,EUR,36184075,Seed,4,,7,,"10x Founders, Angel Invest, Dreamcraft Ventures, ff Venture Capital, Ines Streimelweger, Marko Wenthin, Venista Ventures","218,758"
Seed Round - Tiptap,https://www.crunchbase.com/funding_round/tiptap-75b3-seed--416925db,Tiptap,https://www.crunchbase.com/organization/tiptap-75b3,Seed,"Berlin, Berlin, Germany, Europe",2615000,USD,2615000,2023-10-19,Seed,,,,Yes,Tiptap is the developer toolkit for building collaborative apps.,"Apps, Information Technology, Software",,https://tiptap.dev,,2615000,USD,2615000,Seed,1,,4,2,"Expa, Liz Wessel, Radu Spineau, Y Combinator","47,323"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--f86c5040,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",2700000,EUR,2968204,2023-12-14,,,,,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,,,,"378,827"
Post-IPO Debt - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-debt--ba324514,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",1080000,EUR,1185300,2023-04-18,,,,,No,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,Atlas Special Opportunities,1,,Atlas Special Opportunities,"374,973"
Post-IPO Equity - TME Pharma,https://www.crunchbase.com/funding_round/noxxon-pharma-post-ipo-equity--5cde012d,TME Pharma,https://www.crunchbase.com/organization/noxxon-pharma,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",1000000,EUR,1097500,2023-04-18,,,,,Yes,TME Pharma develops biostable aptamers and substances based on mirror image nucleic acids.,"Biotechnology, Health Care, Pharmaceutical",,https://www.tmepharma.com/,Less than $1M,141130000,EUR,165504982,IPO,14,,,,,"657,410"
